Día,Campaña,Coste,Impresiones,Clics,CPC medio,Avg. CPM,CTR,CPV medio,Valor conv. total
4 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,375951,12930,5324,70.61438767843727,29075.87006960557,0.4117556071152359,0,9243821.873390002
4 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,161130.880337,259679,3141,51.299229652021644,620.5002342777044,0.012095702771498658,6.248135676289927,2315033.78331
5 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,309663,13382,5352,57.85930493273543,23140.263039904352,0.399940218203557,0,8234324.631850002
5 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,138713.59246,230256,2914,47.602468242964996,602.4320428566464,0.012655479118893753,6.759092890115164,3206329.54831
6 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,347985,13630,5473,63.58213045861502,25530.814380044023,0.401540719002201,0,8048930.747719999
6 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,169415.9536,252781,3248,52.16008423645321,670.2084159806315,0.012849066978926422,6.649176028878822,2290576.014409999
7 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,361983,13787,5573,64.95298761887672,26255.38550808733,0.4042213679553202,0,7642498.144589997
7 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,180305.872525,268939,3431,52.55198849460798,670.4340855175336,0.012757539813861137,7.538942194428323,2933959.18654
8 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,374431,13195,5382,69.57097733184689,28376.73361121637,0.40788177339901477,0,8406423.70597
8 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,148679.404099,242593,2999,49.57632680860287,612.8759036699328,0.012362269315272905,6.504121535102267,1683046.80468
9 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,194469.593967,304061,3604,53.95937679439512,639.5742761057815,0.011852884782987624,6.338483090969899,2576084.41293
9 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,373401,13773,5484,68.08916849015318,27111.086909170117,0.39817033326072754,0,9425392.597029997
10 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,201832.323839,326599,4112,49.08373634216926,617.982063138589,0.012590363105827023,6.553175960875641,3073920.891699999
10 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,360472,12968,5244,68.73989321128909,27797.03886489821,0.4043800123380629,0,8376795.622140002
11 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,177590.211446,285840,3697,48.03630279848526,621.2923714175762,0.012933809123985446,7.101381429275505,2528475.67602
11 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,381475,14202,5622,67.85396655994307,26860.653429094495,0.39585973806506125,0,9041715.49017
12 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,157426.82573,258546,3149,49.99264075261988,608.8929077610946,0.012179650816489135,6.351416298313879,2336919.63374
12 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,355722,13086,5049,70.4539512774807,27183.402109124258,0.3858321870701513,0,8046471.457910002
13 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,160972.120267,228364,2928,54.976817031079236,704.8927163081746,0.012821635634338161,6.455060061916878,1993165.060779999
13 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,354639,12192,4695,75.53546325878595,29087.844488188977,0.38508858267716534,0,6420275.028289999
14 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,138343.443275,220844,2575,53.72560903883495,626.4306174267808,0.011659814167466628,6.262652546422236,1290741.76622
14 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,337388,11535,4472,75.44454382826476,29249.06805374946,0.387689640225401,0,5848392.458339998
15 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,176786.580241,277879,3468,50.976522560841985,636.1998576394761,0.012480252196099741,6.19159808946609,2355429.088890001
15 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,357880,12551,5084,70.3933910306845,28514.06262449207,0.4050673253127241,0,7583461.488590001
16 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,176799.824297,291476,3476,50.86301044217491,606.5673479017141,0.011925510162071664,6.119198611403509,2312845.90076
16 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,346009,10535,4224,81.91500946969697,32843.758898908396,0.4009492168960607,0,7232337.709079998
17 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,345511,11125,4611,74.93190197354153,31057.168539325845,0.41447191011235957,0,7400255.24441
17 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,176085.088398,283408,3290,53.52130346443769,621.3130483190313,0.011608705470558346,6.684349884439359,1291439.30851
18 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,191795.300373,300169,3596,53.33573425278087,638.9577217267606,0.011979917979538193,6.587246066225165,1965959.51469
18 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,363630,11715,4923,73.86349786715418,31039.69270166453,0.4202304737516005,0,9718338.649420002
19 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,361184,12034,4831,74.76381701511075,30013.62805384743,0.4014459032740568,0,6000728.399290003
19 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,146556.190367,257171,3046,48.11431069172686,569.8783702944734,0.011844259267180203,6.964906530018761,2071484.09278
20 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,340046,13046,5075,67.00413793103448,26065.154070213088,0.3890081250958148,0,7443451.268940001
20 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,161003.971263,255532,3163,50.90229885014227,630.0736160754818,0.012378097459417998,6.3513946894171776,2250626.82014
21 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,346533,12013,4730,73.26279069767442,28846.49962540581,0.3937401148755515,0,7737959.132970002
21 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,183314.648467,271523,3479,52.691764434320206,675.1348816380196,0.012812910876794968,6.377412334119034,1611942.1359
22 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,334121,11798,4865,68.67852004110996,28320.13900661129,0.4123580267842007,0,6317791.241370002
22 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,147949.827046,248192,3019,49.00623618615436,596.1103784408845,0.01216396982980918,5.574422502289078,1927692.99645
23 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,179108.360791,301524,3543,50.5527408385549,594.0102969946008,0.01175030843315955,5.587479564787042,2479755.07303
23 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,358626,12558,5144,69.71734059097979,28557.57286192069,0.4096193661411053,0,9898184.470040003
24 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,183645.46765,314007,3823,48.03700435521842,584.8451392803345,0.012174887820972143,5.888426419395467,2354258.64093
24 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,336313,12780,5301,63.443312582531604,26315.571205007825,0.4147887323943662,0,10926910.23553
25 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,347272,13476,5513,62.99147469617269,25769.66458889878,0.4090976550905313,0,11074565.98105
25 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,202662.623936,355358,4512,44.916361687943265,570.3055058166694,0.012697054801073847,6.218307635005337,2194004.87212
26 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,234023.720308,368146,4706,49.72879734551636,635.6818227225069,0.0127829719730759,6.905765347272728,2679744.43953
26 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,323863,13437,5478,59.12066447608616,24102.32938900052,0.40768028577807547,0,9319253.95598
27 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,333858,12975,5784,57.72095435684648,25730.86705202312,0.44578034682080925,0,9595941.11512
27 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,251315.37884,370994,5008,50.182783314696486,677.4108983972786,0.01349887060168089,6.863229079925651,4012467.395219999
28 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,350189,13886,5806,60.31501894591801,25218.853521532477,0.4181189687454991,0,9428731.948399998
28 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,204238.029508,319155,4164,49.048518133525455,639.9336670520593,0.013046952107909949,7.609135393939393,2536979.740900001
29 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,350441,13315,5323,65.83524328386248,26319.263987983475,0.3997746901990237,0,11103728.119779998
29 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,210020.866785,330176,4069,51.61486035512411,636.0876223135539,0.012323730374103508,6.7535282534246575,3322884.571070001
30 abr 2022,Metrix - Skechers - Brand - Search - Conversiones,350213,13661,5541,63.20393430788666,25635.971012370985,0.4056072029866042,0,11905943.980599998
30 abr 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,270943.838777,417546,4948,54.75825359276475,648.8957834035052,0.011850191356161955,6.3877659572153735,3273140.94965
1 may 2022,Metrix - Skechers - Brand - Search - Conversiones,343433,14822,6514,52.72229045133559,23170.489812440963,0.4394818513021185,0,14941981.584759997
1 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,218882.035174,349746,4177,52.40173214603782,625.8314181548895,0.011942952885808558,5.988324455659697,3454433.64553
2 may 2022,Metrix - Skechers - Brand - Search - Conversiones,258577,13983,6221,41.565182446552,18492.240577844528,0.44489737538439533,0,15060406.847939996
2 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,111723.547678,176629,2325,48.05313878623656,632.5323003470551,0.013163183848631878,6.801572458479532,1920388.14174
3 may 2022,Metrix - Skechers - Brand - Search - Conversiones,256168,12811,5394,47.491286614757136,19995.940988213257,0.4210444149558973,0,12206519.1606
3 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,102726.224063,231258,3069,33.472213770935156,444.20614233021126,0.013270892250214047,7.357794563667232,2745394.82797
4 may 2022,Metrix - Skechers - Brand - Search - Conversiones,281883,14523,6124,46.029229261920314,19409.41954141706,0.4216759622667493,0,11973572.7627
4 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,105544.410879,244861,3021,34.93691190963257,431.0380619167609,0.012337611951270313,7.277746233739837,2396684.428280001
5 may 2022,Metrix - Skechers - Brand - Search - Conversiones,280603,13782,5614,49.98272176701104,20360.10738644609,0.40734291104338993,0,13203969.787069999
5 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,115136.865755,279512,3583,32.134207578844546,411.92101145925756,0.012818769856034803,7.43327686122449,2219967.17084
6 may 2022,Metrix - Skechers - Brand - Search - Conversiones,307389,13514,5464,56.25713762811127,22745.967145182774,0.4043214444280006,0,9105866.87035
6 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,98355.67316,248717,2960,33.22826795945946,395.4521530896561,0.011901076323693194,5.807330324712644,2007310.157070001
7 may 2022,Metrix - Skechers - Brand - Search - Conversiones,267137,12390,5016,53.25697767145135,21560.694108151733,0.40484261501210655,0,9338902.649999997
7 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,120910.89951,288930,3370,35.8786051958457,418.478176409511,0.0116637247776278,6.632367431818182,2574861.479430001
8 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,138544.771284,286164,3362,41.20903369541939,484.1446558057618,0.011748507848646231,5.428082142857143,2590021.01459
8 may 2022,Metrix - Skechers - Brand - Search - Conversiones,268107,12040,4967,53.97765250654318,22268.023255813954,0.41254152823920265,0,9842329.143919995
9 may 2022,Metrix - Skechers - Brand - Search - Conversiones,278596,13365,5527,50.40636873529944,20845.19266741489,0.413542835765058,0,10553143.402310003
9 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,117792.560635,247366,2999,39.27727930476826,476.18735248579026,0.012123735679115157,5.6566445,1222306.96106
10 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,101025.148266,222525,2694,37.500055035634745,453.9945995551062,0.012106504887091338,3.0552945,1084325.1542
10 may 2022,Metrix - Skechers - Brand - Search - Conversiones,232007,12031,4961,46.76617617415844,19284.099409857863,0.4123514254841659,0,7521483.677339998
11 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,108636.480823,214588,2550,42.60254149921568,506.2560852563983,0.011883236714075344,5.489701,1625657.00541
11 may 2022,Metrix - Skechers - Brand - Search - Conversiones,241419,12086,4752,50.80366161616161,19975.09515141486,0.393182194274367,0,8100213.829879999
12 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,75033.500516,130367,1608,46.66262469900498,575.5559345233072,0.012334409781616514,4.808600769230769,725474.7303
12 may 2022,Metrix - Skechers - Brand - Search - Conversiones,295149,12715,4907,60.14856327695129,23212.6622099882,0.3859221392056626,0,7619651.934190003
13 may 2022,Metrix - Skechers - Brand - Search - Conversiones,352674,12204,4771,73.92035212743659,28898.230088495577,0.3909373975745657,0,6833498.403619998
14 may 2022,Metrix - Skechers - Brand - Search - Conversiones,328540,11620,4362,75.3186611646034,28273.666092943204,0.3753872633390706,0,7773718.81643
15 may 2022,Metrix - Skechers - Brand - Search - Conversiones,359007,12194,4685,76.62902881536819,29441.282597999016,0.38420534689191405,0,7574368.009530001
16 may 2022,Metrix - Skechers - Brand - Search - Conversiones,277164,11663,4519,61.33303828280593,23764.383091828862,0.38746463174140444,0,7119572.003840002
17 may 2022,Metrix - Skechers - Brand - Search - Conversiones,286620,10513,4062,70.56129985228951,27263.38818605536,0.38637876914296587,0,6030519.245709999
18 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,40942.032172,69053,805,50.85966729440994,592.9073635033959,0.01165771219208434,4.609803,451452.87635
18 may 2022,Metrix - Skechers - Brand - Search - Conversiones,272027,10815,4287,63.45393048752041,25152.75080906149,0.39639389736477115,0,6093502.22547
19 may 2022,Metrix - Skechers - Brand - Search - Conversiones,272663,9837,3895,70.00333761232349,27718.105113347563,0.39595405103181863,0,6585679.601549997
19 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,166589.160618,225226,2942,56.62445976138681,739.6533287364691,0.013062435065223376,4.804170373134328,1647786.64758
20 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,173228.718709,251184,3210,53.96533293115265,689.648698599433,0.012779476399770687,3.861496902439024,1186845.52445
20 may 2022,Metrix - Skechers - Brand - Search - Conversiones,271575,9275,3714,73.12197092084007,29280.32345013477,0.4004312668463612,0,5149169.531119999
21 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,173869.238086,260852,3053,56.950290889616774,666.5436266005245,0.01170395473295202,4.278328430555556,1661258.611259999
21 may 2022,Metrix - Skechers - Brand - Search - Conversiones,280906,9880,3912,71.8062372188139,28431.781376518218,0.39595141700404857,0,5324704.68361
22 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,191685.028061,289704,3589,53.40903540289774,661.658203065888,0.012388506889790958,4.628011698795181,1579418.07958
22 may 2022,Metrix - Skechers - Brand - Search - Conversiones,285744,10475,4221,67.6958066808813,27278.663484486875,0.4029594272076372,0,7591907.110869998
23 may 2022,Metrix - Skechers - Brand - Search - Conversiones,269383,10484,4134,65.16279632317368,25694.67760396795,0.3943151468904998,0,5947027.756400001
23 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,185435.43462,246194,3420,54.220887315789476,753.2085859931599,0.013891483951680382,4.228481780219781,2052555.74354
24 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,153985.889779,240464,3281,46.9326088933252,640.3698257493845,0.013644454055492715,4.307450555555556,1181191.32046
24 may 2022,Metrix - Skechers - Brand - Search - Conversiones,269323,10506,4336,62.113238007380076,25635.160860460684,0.41271654292785076,0,5309160.555089998
25 may 2022,Metrix - Skechers - Brand - Search - Conversiones,253907,10876,4459,56.942588024220676,23345.623390952558,0.40998528870908424,0,5864871.6852
25 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,166129.479542,251615,3355,49.51698347004471,660.2526858176182,0.01333386324344733,4.793781769230769,1082964.09938
26 may 2022,Metrix - Skechers - Brand - Search - Conversiones,281267,11603,4827,58.26952558524964,24240.88597776437,0.4160131000603292,0,7157531.429759999
26 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,182350.694784,272268,3774,48.31761917965024,669.7470682709683,0.013861342500771298,5.262270658227848,1187901.67009
27 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,183065.930468,285873,3429,53.38755627529893,640.3750283097739,0.01199483686811976,4.628185454954955,1021701.65736
27 may 2022,Metrix - Skechers - Brand - Search - Conversiones,254687,11758,4944,51.51436084142395,21660.741622724952,0.4204796734138459,0,6000155.833240001
28 may 2022,Metrix - Skechers - Brand - Search - Conversiones,272115,11409,5084,53.52380015735641,23850.907178543253,0.44561311245507934,0,7028263.87457
28 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,205923.796051,322642,3393,60.6907739613911,638.2423740585541,0.010516299799778082,4.595392680981595,1324964.11848
29 may 2022,Metrix - Skechers - Brand - Search - Conversiones,297752,12746,6176,48.211139896373055,23360.42680056488,0.48454417072022593,0,8895425.165579999
29 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,218468.293485,343952,3719,58.74382723447163,635.1708769973717,0.010812555240266083,4.484032655172414,2232499.19134
30 may 2022,Metrix - Skechers - Brand - Search - Conversiones,3003208,77245,39992,75.09521904380875,38878.99540423328,0.5177293028674995,0,80088730.60563003
30 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,893540.495033,656780,7480,119.45728543221925,1360.4867612183682,0.011388897347665886,13.261231297402597,8764544.183249997
31 may 2022,Metrix - Skechers - Brand - Search - Conversiones,880548,16577,8018,109.82140184584685,53118.65838209567,0.48368221029136754,0,18816068.967579998
31 may 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,463056.131001,365706,5096,90.8665877160518,1266.1977954996637,0.01393469070783635,14.287369111019736,7941162.039249999
1 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,591621.482906,264623,3914,151.15520769187532,2235.7145180350913,0.014790853402765444,13.96267753632199,7069703.4342
1 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,261892,1677,763,343.23984272608124,156166.9648181276,0.45497912939773405,0,3442297.76457
2 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,350542,13976,5667,61.85671431092288,25081.711505437892,0.40548082427017745,0,6331211.725779999
2 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,211376.988965,214683,3328,63.51472024188702,984.6004991778575,0.015501926095685266,8.365260626982064,1619108.62236
3 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,349679,13844,5563,62.857990293007376,25258.52354810748,0.4018347298468651,0,6345743.449
3 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,155486.11753,223074,3208,48.46824112531172,697.015867066534,0.014380878094264684,7.284402322863897,2154252.33489
4 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,350275,13961,5420,64.62638376383764,25089.535133586418,0.38822433923071414,0,7782326.518200002
4 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,239544.218469,345823,4851,49.38037898763142,692.6786780202589,0.014027407083970702,5.902195183589138,3039372.534160001
5 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,349818,15064,5898,59.311291963377414,23222.118959107804,0.39152947424322887,0,8094835.522150001
5 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,240668.275643,355007,4927,48.84681868134768,677.9254370843393,0.013878599576909751,5.7307698618763,1937213.18612
6 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,321171,16110,6418,50.04222499220941,19936.12662942272,0.3983860955927995,0,6809523.85983
6 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,198868.076167,337069,4813,41.318943728859345,589.9921860716945,0.014278975521332428,5.47396277795786,3083456.882100001
7 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,194445.521232,340337,4826,40.29123937670949,571.3323007254575,0.014180062702556584,4.960753176691729,3409908.28629
7 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,294975,13744,5272,55.95125189681335,21462.092549476136,0.38358556461001164,0,7100922.912370001
8 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,310769,14229,5228,59.443190512624334,21840.536931618528,0.36741865204863305,0,7338325.321420001
8 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,194585.168163,316842,4512,43.12614542619681,614.1394390989831,0.014240536292536974,5.354009635627531,1814614.682160001
9 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,445899,14896,5526,80.69109663409337,29934.143394199782,0.3709720730397422,0,8087519.908550001
9 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,176235.004323,292042,4404,40.017030954359676,603.457736637196,0.015080022736455716,5.603817848396502,3099440.38422
10 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,487001,14905,5185,93.92497589199614,32673.666554847365,0.34786984233478696,0,8055423.576850001
10 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,172310.420567,271668,4014,42.92735938390633,634.2683737760797,0.014775387605459605,5.302555386731392,3073837.121209999
11 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,371605,10143,3844,96.67143600416233,36636.59666765257,0.3789805777383417,0,6935658.860000001
11 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,268900.928538,340465,4971,54.09393050452625,789.8049095736714,0.014600619740648819,4.908386181533647,3095254.55282
12 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,336726,11796,4524,74.43103448275863,28545.778229908443,0.38351983723296035,0,8125971.84849
12 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,292734.027919,444901,6070,48.226363742833605,657.9756573237642,0.013643484730310788,4.698053327935223,4764501.005039998
13 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,436086,17047,7038,61.9616368286445,25581.392620402417,0.4128585674898809,0,11203714.591020003
13 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,243696.615829,404633,5344,45.601911644648204,602.2657959904408,0.013207029579890913,4.906157211428572,4502703.868709999
14 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,330344,13684,5447,60.646961630255184,24140.894475299618,0.3980561239403683,0,9728517.457739996
14 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,203297.933046,336311,4533,44.848429968232956,604.493855526581,0.013478595704571066,4.250365534883721,3154022.312289999
15 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,235420,12963,5151,45.70374684527277,18160.919540229886,0.3973617218236519,0,8797590.305759998
15 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,216652.957829,317091,4203,51.54721813680704,683.2516780009523,0.013254870053076247,4.248469566343042,3714610.872099999
16 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,196775,11779,4746,41.461230509903075,16705.57772306647,0.40292045165124374,0,6402987.175979999
16 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,181535.364011,307536,3950,45.95832000278481,590.2898002542792,0.012844024764580407,4.615584408469945,3238379.83912
17 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,192433,11331,4450,43.243370786516856,16982.878827993998,0.3927279145706469,0,7282679.656639999
17 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,190431.152027,292280,3744,50.8630213747329,651.536718307787,0.012809634596961817,5.0899681417910445,2446752.49878
18 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,190459.678989,284697,3550,53.650613799718315,668.9908182699502,0.012469397289047654,3.8465011413043477,2533369.565690001
18 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,249090,11478,4325,57.59306358381503,21701.51594354417,0.37680780623802057,0,8329866.49011
19 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,358614,14263,5474,65.51223967848009,25142.957302110357,0.3837902264600715,0,8138543.552049998
19 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,242331.103356,354925,4196,57.75288449857007,682.7670729196309,0.011822215961118546,4.4490776732026145,2698199.5952
20 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,226936.852975,334189,3852,58.91403244418484,679.0673929273555,0.011526411701163114,4.753884701101928,2576514.031390001
20 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,390776,15680,5725,68.25781659388646,24921.938775510203,0.3651147959183674,0,6973285.815059999
21 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,180117.103004,291218,3293,54.6969641676283,618.4957763737132,0.011307680157133144,4.628941483760684,1863850.05569
21 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,453277,15352,5266,86.07614887960501,29525.59927045336,0.34301719645648776,0,5867601.978379998
22 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,188344.368972,244163,3110,60.560890344694535,771.387839156629,0.012737392643439014,5.643895102764737,2428379.31548
22 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,492957,14806,5029,98.0228673692583,33294.407672565176,0.339659597460489,0,8207024.713370001
23 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,259593.211561,345600,4708,55.13874502145284,751.1377649334491,0.013622685185185186,5.534126501278772,3410029.82144
23 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,485111,14882,5181,93.63269639065817,32597.16435962908,0.3481386910361511,0,7797157.73595
24 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,198484.230791,295914,3764,52.732261102816146,670.7497137377752,0.012719911866285474,4.730573910804931,3534279.354910001
24 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,288410,10387,3920,73.57397959183673,27766.43881775296,0.3773948204486377,0,6732690.00265
25 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,225631.224854,344676,3841,58.74283385941161,654.6183222910792,0.011143798813958616,3.9172405118243243,3231427.753210001
25 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,288237,11664,5141,56.06632950787784,24711.67695473251,0.4407578875171468,0,9778319.862380002
26 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,237822.332702,384755,4535,52.44152871047409,618.1136897558188,0.011786721420124494,4.338067375,3142997.563380001
26 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,359611,13523,5588,64.35415175375805,26592.546032685055,0.4132219182134142,0,10745918.460539997
27 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,225727.480432,386410,4635,48.70064302740022,584.1657318185346,0.011995031184493155,3.8484278518518518,4018261.237689999
27 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,270272,13558,5755,46.96298870547351,19934.503614102374,0.424472636082018,0,11570608.209839996
28 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,186338.404244,288854,3525,52.86195865078014,645.0954608348854,0.012203396871776052,5.951316785964913,3442582.918900001
28 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,270394,11380,4484,60.301962533452276,23760.456942003515,0.39402460456942,0,7925484.47422
29 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,204214.967541,304905,3714,54.98518242891761,669.7658862301372,0.01218084321345993,6.343727321428572,2855401.277909998
29 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,276436,11247,4463,61.93950257674211,24578.643193740554,0.39681692895883347,0,7567435.64785
30 jun 2022,Metrix - Skechers - Brand - Search - Conversiones,263899,11337,4769,55.33633885510589,23277.674869895036,0.42065802240451616,0,9235423.808
30 jun 2022,Metrix - Skechers - Brand AON - Performance Max - Conversiones,205646.768407,335826,4245,48.44446841154299,612.3610691459268,0.012640474531453788,6.3798923216080405,2958584.69511
1 jul 2022,Metrix - Skechers - Brand - Search - Conversiones,237632,13628,6292,37.7673235855054,17437.041385383036,0.4616965071910772,0,28163892.728670005
